Time,Part of the Day,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation,City
08:26:00,Morning,20250108,Saturday,37,35,9,21,102,Clear,Delhi
16:59:00,Afternoon,20250109,Friday,32,28,19,9,88,Heavy,Mumbai
07:19:00,Morning,20250111,Monday,44,39,11,14,108,Heavy,Bangalore
23:42:00,Night,20250111,Monday,89,14,1,4,108,Jam,Kolkata
14:10:00,Afternoon,20250131,Friday,53,15,14,30,112,Clear,Hyderabad
07:06:00,Morning,20250114,Saturday,68,14,8,22,112,Clear,Chennai
21:49:00,Night,20250102,Tuesday,9,46,1,22,78,Moderate,Delhi
02:13:00,Night,20250109,Friday,78,45,18,15,156,Jam,Mumbai
11:06:00,Morning,20250106,Friday,32,48,6,22,108,Clear,Bangalore
20:21:00,Evening,20250125,Monday,53,41,12,30,136,Clear,Kolkata
02:39:00,Night,20250120,Sunday,78,19,2,30,129,Clear,Hyderabad
14:01:00,Afternoon,20250125,Monday,74,49,1,3,127,Jam,Chennai
06:59:00,Morning,20250103,Saturday,65,4,20,7,96,Moderate,Delhi
17:32:00,Evening,20250107,Monday,15,36,17,3,71,Jam,Mumbai
06:50:00,Morning,20250102,Wednesday,17,31,1,23,72,Clear,Bangalore
04:54:00,Night,20250103,Wednesday,22,22,13,25,82,Jam,Kolkata
00:07:00,Night,20250103,Monday,70,13,6,6,95,Heavy,Hyderabad
00:19:00,Night,20250120,Saturday,46,24,9,30,109,Jam,Chennai
08:26:00,Morning,20250111,Tuesday,44,4,0,15,63,Moderate,Delhi
00:45:00,Night,20250121,Thursday,86,13,3,19,121,Heavy,Mumbai
08:52:00,Morning,20250109,Thursday,40,31,16,2,89,Jam,Bangalore
20:33:00,Evening,20250115,Tuesday,43,37,2,4,86,Moderate,Kolkata
17:29:00,Evening,20250123,Saturday,91,39,5,10,145,Jam,Hyderabad
04:58:00,Night,20250109,Saturday,,21,8,27,56,Moderate,Chennai
02:37:00,Night,20250127,Wednesday,57,31,9,3,100,Jam,Delhi
00:38:00,Night,20250111,Saturday,62,4,0,28,94,Jam,Mumbai
05:09:00,Morning,20250102,Saturday,48,46,18,4,116,Heavy,Bangalore
01:13:00,Night,20250114,Wednesday,43,17,9,5,74,Clear,Kolkata
07:01:00,Morning,20250115,Tuesday,,14,1,10,25,Clear,Hyderabad
06:25:00,Morning,20250110,Thursday,87,-2,14,2,101,Heavy,Chennai
11:15:00,Morning,20250121,Saturday,100,7,4,2,113,Clear,Delhi
20:37:00,Evening,20250106,Sunday,89,50,10,1,150,Jam,Mumbai
17:20:00,Evening,20250104,Sunday,73,19,11,14,117,Moderate,Bangalore
11:24:00,Morning,20250109,Saturday,2,47,13,3,65,Jam,Kolkata
11:50:00,Morning,20250116,Saturday,83,29,12,0,124,Clear,Hyderabad
07:46:00,Morning,20250114,Sunday,37,46,11,6,100,Clear,Chennai
04:00:00,Night,20250128,Tuesday,7,13,11,17,48,Jam,Delhi
15:21:00,Afternoon,20250106,Tuesday,14,6,0,10,30,Heavy,Mumbai
02:53:00,Night,20250119,Monday,32,48,7,9,96,Jam,Bangalore
14:13:00,Afternoon,20250105,Saturday,45,3,0,20,68,Heavy,Kolkata
04:15:00,Night,20250119,Monday,61,7,7,13,88,Jam,Hyderabad
10:29:00,Morning,20250131,Saturday,14,7,7,13,41,Heavy,Chennai
22:56:00,Night,20250129,Saturday,68,5,1,1,75,Heavy,Delhi
13:52:00,Afternoon,20250126,Thursday,83,45,10,10,148,Moderate,Mumbai
02:29:00,Night,20250108,Friday,67,37,19,28,151,Moderate,Bangalore
18:09:00,Evening,20250109,Friday,73,-2,16,23,110,Jam,Kolkata
14:15:00,Afternoon,20250109,Thursday,65,20,10,0,95,Jam,Hyderabad
04:59:00,Night,20250109,Sunday,100,24,6,21,151,Heavy,Chennai
23:25:00,Night,20250111,Saturday,76,22,17,11,126,Jam,Delhi
10:22:00,Morning,20250116,Tuesday,15,6,2,21,44,Heavy,Mumbai
17:09:00,Evening,20250118,Tuesday,64,27,10,18,119,Clear,Bangalore
07:37:00,Morning,20250113,Wednesday,78,46,7,23,154,Jam,Kolkata
00:15:00,Night,20250117,Saturday,85,39,13,0,137,Moderate,Hyderabad
20:32:00,Evening,20250129,Saturday,17,40,11,15,83,Jam,Chennai
23:03:00,Night,20250128,Thursday,76,35,9,27,147,Heavy,Delhi
07:25:00,Morning,20250112,Saturday,63,45,18,0,126,Clear,Mumbai
01:22:00,Night,20250129,Friday,65,26,13,21,125,Clear,Bangalore
10:53:00,Morning,20250114,Sunday,27,13,3,0,43,Clear,Kolkata
04:35:00,Night,20250102,Sunday,55,23,17,21,116,Clear,Hyderabad
17:42:00,Evening,20250113,Friday,29,32,9,2,72,Moderate,Chennai
11:45:00,Morning,20250117,Tuesday,70,20,17,19,126,Heavy,Delhi
10:44:00,Morning,20250106,Thursday,,47,5,5,57,Heavy,Mumbai
13:02:00,Afternoon,20250107,Sunday,17,18,14,4,53,Heavy,Bangalore
16:55:00,Afternoon,20250122,Sunday,91,40,10,7,148,Jam,Kolkata
01:15:00,Night,20250127,Tuesday,17,29,15,29,90,Heavy,Hyderabad
04:29:00,Night,20250128,Saturday,82,38,18,9,147,Heavy,Chennai
05:41:00,Morning,20250113,Monday,34,23,3,10,70,Jam,Delhi
21:47:00,Night,20250128,Monday,61,23,6,15,105,Clear,Mumbai
00:55:00,Night,20250122,Wednesday,58,8,3,0,69,Jam,Bangalore
08:35:00,Morning,20250108,Wednesday,60,2,19,19,100,Clear,Kolkata
11:32:00,Morning,20250131,Thursday,14,7,15,2,38,Clear,Hyderabad
08:08:00,Morning,20250109,Friday,57,3,11,5,76,Moderate,Chennai
17:58:00,Evening,20250120,Tuesday,10,10,18,8,46,Clear,Delhi
02:22:00,Night,20250131,Friday,83,35,14,30,162,Moderate,Mumbai
23:07:00,Night,20250105,Monday,55,17,19,30,121,Clear,Bangalore
04:01:00,Night,20250109,Friday,93,44,16,9,162,Moderate,Kolkata
10:48:00,Morning,20250128,Wednesday,42,31,5,27,105,Jam,Hyderabad
22:34:00,Night,20250104,Sunday,73,45,5,11,134,Clear,Chennai
10:40:00,Morning,20250120,Wednesday,46,13,13,18,90,Clear,Delhi
01:39:00,Night,20250103,Thursday,94,21,16,2,133,Clear,Mumbai
16:12:00,Afternoon,20250129,Friday,59,14,4,26,103,Clear,Bangalore
09:45:00,Morning,20250105,Saturday,97,9,9,21,136,Jam,Kolkata
16:35:00,Afternoon,20250111,Friday,72,-1,9,3,83,Moderate,Hyderabad
09:05:00,Morning,20250118,Monday,87,6,1,19,113,Clear,Chennai
16:18:00,Afternoon,20250114,Saturday,18,5,4,17,44,Jam,Delhi
03:03:00,Night,20250103,Saturday,90,17,18,18,143,Clear,Mumbai
17:43:00,Evening,20250131,Tuesday,1,8,17,8,34,Jam,Bangalore
04:13:00,Night,20250104,Sunday,85,47,3,18,153,Clear,Kolkata
21:02:00,Night,20250117,Monday,89,5,17,11,122,Heavy,Hyderabad
19:23:00,Evening,20250112,Saturday,86,38,17,17,158,Heavy,Chennai
16:15:00,Afternoon,20250117,Wednesday,22,7,2,11,42,Moderate,Delhi
14:45:00,Afternoon,20250114,Tuesday,24,19,15,25,83,Moderate,Mumbai
00:57:00,Night,20250115,Saturday,8,13,12,27,60,Heavy,Bangalore
13:40:00,Afternoon,20250112,Saturday,90,9,9,3,111,Clear,Kolkata
09:31:00,Morning,20250106,Sunday,57,11,15,25,108,Jam,Hyderabad
06:12:00,Morning,20250109,Thursday,11,10,2,5,28,Moderate,Chennai
10:18:00,Morning,20250124,Sunday,58,6,3,6,73,Jam,Delhi
10:00:00,Morning,20250108,Saturday,77,31,7,15,130,Clear,Mumbai
04:02:00,Night,20250102,Saturday,43,17,11,22,93,Moderate,Bangalore
18:40:00,Evening,20250101,Sunday,10,35,14,4,63,Jam,Kolkata
14:59:00,Afternoon,20250105,Wednesday,33,44,0,23,100,Moderate,Hyderabad
04:53:00,Night,20250129,Monday,89,40,11,22,162,Heavy,Chennai
16:47:00,Afternoon,20250105,Thursday,41,8,8,17,74,Heavy,Delhi
22:41:00,Night,20250126,Tuesday,66,23,20,2,111,Clear,Mumbai
18:26:00,Evening,20250108,Thursday,,26,10,9,45,Clear,Bangalore
07:23:00,Morning,20250125,Wednesday,9,18,20,13,60,Jam,Kolkata
21:01:00,Night,20250124,Wednesday,21,13,3,8,45,Jam,Hyderabad
11:25:00,Morning,20250104,Monday,0,21,13,6,40,Jam,Chennai
08:26:00,Morning,20250118,Wednesday,26,8,17,30,81,Moderate,Delhi
19:45:00,Evening,20250106,Thursday,10,-1,12,5,26,Clear,Mumbai
00:02:00,Night,20250121,Sunday,17,35,13,16,81,Clear,Bangalore
05:04:00,Morning,20250111,Monday,54,27,20,28,129,Moderate,Kolkata
02:29:00,Night,20250125,Sunday,90,31,16,10,147,Clear,Hyderabad
15:11:00,Afternoon,20250110,Sunday,24,11,20,2,57,Heavy,Chennai
11:06:00,Morning,20250127,Sunday,53,4,0,18,75,Clear,Delhi
12:15:00,Afternoon,20250114,Sunday,71,49,7,26,153,Jam,Mumbai
03:20:00,Night,20250123,Tuesday,67,37,1,3,108,Moderate,Bangalore
10:29:00,Morning,20250129,Tuesday,53,7,20,26,106,Moderate,Kolkata
08:14:00,Morning,20250105,Wednesday,56,36,7,0,99,Clear,Hyderabad
12:36:00,Afternoon,20250127,Sunday,6,30,7,28,71,Moderate,Chennai
06:45:00,Morning,20250113,Thursday,58,22,13,24,117,Jam,Delhi
08:06:00,Morning,20250128,Thursday,100,5,19,25,149,Moderate,Mumbai
09:49:00,Morning,20250122,Wednesday,59,24,10,14,107,Heavy,Bangalore
05:40:00,Morning,20250109,Thursday,38,29,10,19,96,Moderate,Kolkata
14:42:00,Afternoon,20250122,Tuesday,22,42,3,2,69,Clear,Hyderabad
14:52:00,Afternoon,20250125,Friday,63,46,20,13,142,Heavy,Chennai
10:50:00,Morning,20250114,Saturday,65,9,4,1,79,Clear,Delhi
15:17:00,Afternoon,20250125,Sunday,79,44,19,0,142,Heavy,Mumbai
01:18:00,Night,20250114,Saturday,90,2,19,12,123,Moderate,Bangalore
06:07:00,Morning,20250124,Saturday,78,-5,8,5,86,Heavy,Kolkata
11:29:00,Morning,20250105,Wednesday,9,32,0,5,46,Clear,Hyderabad
05:22:00,Morning,20250107,Saturday,96,20,3,20,139,Clear,Chennai
17:12:00,Evening,20250107,Monday,86,29,1,25,141,Heavy,Delhi
19:16:00,Evening,20250119,Thursday,10,30,6,18,64,Moderate,Mumbai
10:47:00,Morning,20250118,Sunday,9,29,1,15,54,Moderate,Bangalore
16:04:00,Afternoon,20250105,Sunday,0,23,18,1,42,Moderate,Kolkata
20:51:00,Evening,20250123,Thursday,90,3,4,27,124,Jam,Hyderabad
17:34:00,Evening,20250128,Thursday,63,6,19,7,95,Moderate,Chennai
10:17:00,Morning,20250107,Wednesday,24,48,6,18,96,Heavy,Delhi
12:54:00,Afternoon,20250127,Thursday,29,22,13,0,64,Moderate,Mumbai
23:09:00,Night,20250104,Thursday,16,32,2,5,55,Clear,Bangalore
06:09:00,Morning,20250110,Saturday,60,10,2,11,83,Jam,Kolkata
10:20:00,Morning,20250123,Friday,52,18,12,10,92,Jam,Hyderabad
15:26:00,Afternoon,20250108,Saturday,100,5,3,2,110,Heavy,Chennai
03:02:00,Night,20250125,Wednesday,19,41,16,3,79,Heavy,Delhi
03:10:00,Night,20250118,Sunday,98,21,20,19,158,Clear,Mumbai
02:14:00,Night,20250107,Saturday,1,6,6,17,30,Heavy,Bangalore
04:39:00,Night,20250101,Friday,,11,20,19,50,Moderate,Kolkata
15:38:00,Afternoon,20250129,Saturday,42,4,13,2,61,Heavy,Hyderabad
03:16:00,Night,20250122,Thursday,9,16,17,16,58,Clear,Chennai
20:28:00,Evening,20250131,Tuesday,6,7,20,22,55,Heavy,Delhi
03:30:00,Night,20250123,Sunday,84,32,3,26,145,Heavy,Mumbai
10:41:00,Morning,20250128,Sunday,24,33,7,2,66,Clear,Bangalore
23:45:00,Night,20250125,Monday,24,10,12,4,50,Clear,Kolkata
07:29:00,Morning,20250104,Saturday,45,43,0,4,92,Moderate,Hyderabad
05:05:00,Morning,20250105,Thursday,88,21,1,13,123,Moderate,Chennai
07:17:00,Morning,20250121,Friday,70,34,9,15,128,Heavy,Delhi
08:11:00,Morning,20250116,Saturday,42,23,2,18,85,Clear,Mumbai
04:58:00,Night,20250128,Friday,36,33,19,25,113,Jam,Bangalore
07:54:00,Morning,20250118,Monday,80,32,2,23,137,Jam,Kolkata
10:34:00,Morning,20250119,Thursday,70,14,6,3,93,Heavy,Hyderabad
05:03:00,Morning,20250113,Wednesday,,48,16,13,77,Heavy,Chennai
05:43:00,Morning,20250127,Friday,27,19,11,19,76,Jam,Delhi
23:45:00,Night,20250118,Friday,82,19,17,18,136,Heavy,Mumbai
15:29:00,Afternoon,20250111,Thursday,41,15,5,23,84,Heavy,Bangalore
14:11:00,Afternoon,20250119,Tuesday,99,12,11,12,134,Clear,Kolkata
16:03:00,Afternoon,20250122,Monday,97,30,17,30,174,Jam,Hyderabad
17:41:00,Evening,20250104,Wednesday,86,33,9,1,129,Moderate,Chennai
19:37:00,Evening,20250110,Thursday,66,43,6,15,130,Heavy,Delhi
12:51:00,Afternoon,20250101,Monday,34,43,19,5,101,Moderate,Mumbai
09:53:00,Morning,20250129,Thursday,61,19,10,29,119,Heavy,Bangalore
12:42:00,Afternoon,20250121,Sunday,54,49,4,15,122,Clear,Kolkata
02:36:00,Night,20250101,Wednesday,45,32,0,12,89,Jam,Hyderabad
12:33:00,Afternoon,20250112,Sunday,85,9,11,6,111,Moderate,Chennai
13:35:00,Afternoon,20250104,Sunday,3,29,15,23,70,Moderate,Delhi
08:37:00,Morning,20250123,Saturday,89,48,15,2,154,Clear,Mumbai
13:47:00,Afternoon,20250109,Monday,23,41,2,16,82,Jam,Bangalore
13:17:00,Afternoon,20250113,Saturday,12,37,14,8,71,Heavy,Kolkata
06:00:00,Morning,20250126,Sunday,47,44,8,1,100,Jam,Hyderabad
02:55:00,Night,20250107,Friday,90,0,3,20,113,Heavy,Chennai
18:53:00,Evening,20250127,Saturday,49,42,15,14,120,Jam,Delhi
00:18:00,Night,20250105,Saturday,71,24,1,15,111,Moderate,Mumbai
18:59:00,Evening,20250130,Tuesday,76,-8,11,15,94,Moderate,Bangalore
03:56:00,Night,20250107,Sunday,95,41,1,3,140,Jam,Kolkata
08:56:00,Morning,20250107,Sunday,33,-10,18,16,57,Heavy,Hyderabad
21:08:00,Night,20250130,Sunday,7,21,12,19,59,Clear,Chennai
01:03:00,Night,20250128,Sunday,3,29,16,6,54,Jam,Delhi
19:57:00,Evening,20250119,Tuesday,80,13,3,2,98,Heavy,Mumbai
05:58:00,Morning,20250115,Thursday,93,24,20,7,144,Moderate,Bangalore
07:09:00,Morning,20250104,Wednesday,36,15,2,12,65,Heavy,Kolkata
08:18:00,Morning,20250129,Thursday,6,10,18,19,53,Heavy,Hyderabad
03:53:00,Night,20250109,Wednesday,34,10,12,22,78,Jam,Chennai
11:24:00,Morning,20250123,Thursday,88,18,15,25,146,Moderate,Delhi
06:24:00,Morning,20250104,Tuesday,93,27,11,29,160,Clear,Mumbai
15:32:00,Afternoon,20250128,Monday,67,16,20,11,114,Clear,Bangalore
16:37:00,Afternoon,20250118,Monday,30,29,5,12,76,Heavy,Kolkata
03:45:00,Night,20250129,Tuesday,16,27,20,10,73,Heavy,Hyderabad
03:56:00,Night,20250115,Saturday,23,41,12,3,79,Clear,Chennai
06:32:00,Morning,20250131,Friday,,42,1,9,52,Clear,Delhi
08:45:00,Morning,20250131,Friday,71,11,11,29,122,Moderate,Mumbai
19:07:00,Evening,20250116,Saturday,17,2,7,2,28,Clear,Bangalore
00:50:00,Night,20250127,Friday,45,13,0,16,74,Moderate,Kolkata
03:49:00,Night,20250125,Saturday,82,21,3,24,130,Clear,Hyderabad
11:58:00,Morning,20250108,Tuesday,99,44,17,16,176,Clear,Chennai
21:26:00,Night,20250128,Saturday,70,35,16,17,138,Heavy,Delhi
01:45:00,Night,20250105,Saturday,47,12,20,11,90,Heavy,Mumbai
16:34:00,Afternoon,20250102,Tuesday,66,1,7,26,100,Jam,Bangalore
15:06:00,Afternoon,20250105,Monday,91,47,13,15,166,Heavy,Kolkata
16:44:00,Afternoon,20250116,Sunday,89,35,10,28,162,Heavy,Hyderabad
06:43:00,Morning,20250114,Tuesday,95,41,0,30,166,Clear,Chennai
17:12:00,Evening,20250101,Friday,,17,4,9,30,Jam,Delhi
05:09:00,Morning,20250121,Wednesday,83,4,4,18,109,Clear,Mumbai
07:16:00,Morning,20250119,Thursday,5,31,9,19,64,Moderate,Bangalore
08:04:00,Morning,20250117,Sunday,61,46,16,0,123,Heavy,Kolkata
19:07:00,Evening,20250102,Friday,12,16,11,30,69,Jam,Hyderabad
07:01:00,Morning,20250110,Tuesday,85,32,11,10,138,Clear,Chennai
01:18:00,Night,20250102,Wednesday,80,20,9,11,120,Clear,Delhi
15:45:00,Afternoon,20250105,Saturday,73,3,1,12,89,Heavy,Mumbai
23:20:00,Night,20250104,Thursday,74,45,11,30,160,Clear,Bangalore
22:33:00,Night,20250104,Saturday,91,22,16,13,142,Clear,Kolkata
12:50:00,Afternoon,20250116,Friday,24,35,17,15,91,Heavy,Hyderabad
22:02:00,Night,20250131,Wednesday,89,37,8,14,148,Heavy,Chennai
10:34:00,Morning,20250112,Wednesday,11,41,11,2,65,Heavy,Delhi
00:59:00,Night,20250102,Saturday,22,44,6,22,94,Moderate,Mumbai
08:03:00,Morning,20250118,Wednesday,15,32,18,22,87,Jam,Bangalore
09:01:00,Morning,20250102,Wednesday,39,30,10,7,86,Moderate,Kolkata
06:14:00,Morning,20250128,Thursday,70,48,0,10,128,Jam,Hyderabad
05:28:00,Morning,20250102,Monday,44,37,14,3,98,Heavy,Chennai
03:05:00,Night,20250126,Thursday,97,14,10,29,150,Clear,Delhi
14:21:00,Afternoon,20250104,Thursday,31,47,6,3,87,Jam,Mumbai
00:36:00,Night,20250131,Saturday,99,29,1,1,130,Jam,Bangalore
20:36:00,Evening,20250111,Thursday,76,41,6,18,141,Heavy,Kolkata
10:14:00,Morning,20250103,Monday,81,49,20,30,180,Clear,Hyderabad
18:14:00,Evening,20250101,Wednesday,75,31,8,30,144,Clear,Chennai
02:34:00,Night,20250130,Tuesday,67,3,16,12,98,Moderate,Delhi
11:35:00,Morning,20250105,Monday,36,16,12,0,64,Heavy,Mumbai
13:40:00,Afternoon,20250111,Wednesday,70,8,4,27,109,Moderate,Bangalore
17:23:00,Evening,20250122,Saturday,43,33,5,19,100,Jam,Kolkata
18:04:00,Evening,20250119,Wednesday,75,0,17,22,114,Moderate,Hyderabad
06:20:00,Morning,20250124,Friday,52,30,11,18,111,Moderate,Chennai
02:47:00,Night,20250122,Wednesday,54,26,3,9,92,Heavy,Delhi
12:25:00,Afternoon,20250102,Sunday,,8,10,13,31,Moderate,Mumbai
07:14:00,Morning,20250123,Thursday,55,45,13,18,131,Moderate,Bangalore
20:05:00,Evening,20250126,Friday,6,26,19,3,54,Heavy,Kolkata
13:16:00,Afternoon,20250128,Monday,13,-8,9,14,28,Clear,Hyderabad
02:40:00,Night,20250127,Saturday,98,42,9,10,159,Jam,Chennai
15:03:00,Afternoon,20250131,Monday,22,12,2,21,57,Heavy,Delhi
11:19:00,Morning,20250130,Tuesday,97,-4,1,27,121,Moderate,Mumbai
06:30:00,Morning,20250103,Wednesday,25,1,8,3,37,Jam,Bangalore
03:13:00,Night,20250120,Saturday,40,11,12,19,82,Jam,Kolkata
04:22:00,Night,20250118,Thursday,21,34,7,4,66,Moderate,Hyderabad
17:10:00,Evening,20250102,Thursday,28,24,14,30,96,Heavy,Chennai
09:36:00,Morning,20250129,Friday,46,26,17,16,105,Clear,Delhi
17:31:00,Evening,20250127,Wednesday,92,22,20,19,153,Jam,Mumbai
19:41:00,Evening,20250112,Tuesday,6,23,4,2,35,Clear,Bangalore
05:31:00,Morning,20250114,Saturday,79,14,11,1,105,Heavy,Kolkata
04:10:00,Night,20250106,Monday,51,4,1,18,74,Heavy,Hyderabad
11:18:00,Morning,20250121,Sunday,11,38,14,12,75,Moderate,Chennai
14:46:00,Afternoon,20250131,Friday,92,37,17,19,165,Moderate,Delhi
13:49:00,Afternoon,20250101,Wednesday,15,-3,14,28,54,Clear,Mumbai
06:42:00,Morning,20250106,Friday,55,34,19,0,108,Jam,Bangalore
23:32:00,Night,20250116,Monday,71,28,5,4,108,Clear,Kolkata
05:22:00,Morning,20250104,Tuesday,17,36,20,15,88,Heavy,Hyderabad
13:41:00,Afternoon,20250108,Wednesday,43,4,13,3,63,Moderate,Chennai
21:03:00,Night,20250130,Tuesday,,21,12,22,55,Heavy,Delhi
20:06:00,Evening,20250104,Monday,72,4,1,20,97,Jam,Mumbai
22:43:00,Night,20250115,Friday,2,12,10,14,38,Heavy,Bangalore
04:38:00,Night,20250115,Monday,87,22,13,5,127,Clear,Kolkata
07:27:00,Morning,20250126,Saturday,98,32,2,19,151,Clear,Hyderabad
23:02:00,Night,20250108,Sunday,24,41,18,12,95,Moderate,Chennai
13:20:00,Afternoon,20250104,Tuesday,23,-1,3,4,29,Clear,Delhi
09:02:00,Morning,20250112,Friday,94,47,20,5,166,Moderate,Mumbai
16:42:00,Afternoon,20250128,Thursday,48,20,7,14,89,Clear,Bangalore
19:29:00,Evening,20250129,Saturday,61,16,18,24,119,Moderate,Kolkata
15:44:00,Afternoon,20250111,Thursday,78,34,13,28,153,Jam,Hyderabad
02:24:00,Night,20250114,Thursday,,5,5,6,16,Jam,Chennai
04:04:00,Night,20250120,Sunday,12,23,12,27,74,Jam,Delhi
15:52:00,Afternoon,20250109,Monday,58,0,19,25,102,Heavy,Mumbai
15:53:00,Afternoon,20250130,Thursday,71,32,4,22,129,Clear,Bangalore
08:07:00,Morning,20250124,Friday,6,32,17,18,73,Heavy,Kolkata
02:49:00,Night,20250125,Monday,71,9,12,3,95,Heavy,Hyderabad
21:44:00,Night,20250101,Friday,47,50,17,27,141,Moderate,Chennai
12:47:00,Afternoon,20250118,Sunday,32,49,9,20,110,Jam,Delhi
22:03:00,Night,20250130,Wednesday,5,46,12,30,93,Jam,Mumbai
04:48:00,Night,20250101,Monday,18,4,1,15,38,Heavy,Bangalore
15:32:00,Afternoon,20250117,Tuesday,,28,2,14,44,Heavy,Kolkata
16:01:00,Afternoon,20250104,Tuesday,70,29,14,17,130,Clear,Hyderabad
08:12:00,Morning,20250104,Saturday,6,31,7,25,69,Clear,Chennai
19:28:00,Evening,20250121,Tuesday,96,4,10,26,136,Heavy,Delhi
00:23:00,Night,20250102,Wednesday,,50,2,23,75,Jam,Mumbai
14:23:00,Afternoon,20250113,Sunday,,26,8,23,57,Heavy,Bangalore
05:28:00,Morning,20250106,Monday,67,49,19,14,149,Moderate,Kolkata
11:10:00,Morning,20250114,Saturday,51,3,3,28,85,Heavy,Hyderabad
04:50:00,Night,20250114,Thursday,65,4,8,14,91,Clear,Chennai
00:33:00,Night,20250118,Monday,58,2,8,25,93,Heavy,Delhi
09:33:00,Morning,20250125,Friday,76,41,7,10,134,Heavy,Mumbai
14:02:00,Afternoon,20250105,Tuesday,39,-6,12,18,63,Clear,Bangalore
11:10:00,Morning,20250123,Friday,32,8,16,16,72,Moderate,Kolkata
17:16:00,Evening,20250116,Sunday,83,45,11,2,141,Heavy,Hyderabad
19:32:00,Evening,20250120,Monday,45,36,3,15,99,Moderate,Chennai
07:51:00,Morning,20250106,Tuesday,74,14,13,21,122,Jam,Delhi
00:28:00,Night,20250115,Saturday,42,28,6,20,96,Clear,Mumbai
06:38:00,Morning,20250102,Saturday,44,14,14,25,97,Clear,Bangalore
12:47:00,Afternoon,20250108,Thursday,76,38,0,1,115,Moderate,Kolkata
15:33:00,Afternoon,20250119,Sunday,64,21,9,11,105,Clear,Hyderabad
19:00:00,Evening,20250117,Monday,24,46,13,30,113,Jam,Chennai
07:35:00,Morning,20250111,Tuesday,21,2,4,23,50,Jam,Delhi
07:26:00,Morning,20250128,Saturday,45,37,1,29,112,Jam,Mumbai
12:06:00,Afternoon,20250104,Tuesday,65,44,11,15,135,Jam,Bangalore
13:19:00,Afternoon,20250119,Sunday,3,47,1,21,72,Heavy,Kolkata
17:41:00,Evening,20250126,Saturday,23,19,7,21,70,Moderate,Hyderabad
17:44:00,Evening,20250107,Friday,56,32,9,22,119,Heavy,Chennai
03:56:00,Night,20250127,Thursday,55,11,2,21,89,Heavy,Delhi
06:05:00,Morning,20250105,Saturday,38,19,18,9,84,Heavy,Mumbai
12:06:00,Afternoon,20250122,Wednesday,90,29,8,22,149,Heavy,Bangalore
06:08:00,Morning,20250114,Saturday,70,48,13,0,131,Clear,Kolkata
14:55:00,Afternoon,20250106,Friday,67,4,17,13,101,Heavy,Hyderabad
15:00:00,Afternoon,20250128,Monday,2,5,12,16,35,Heavy,Chennai
07:30:00,Morning,20250125,Wednesday,98,44,9,4,155,Jam,Delhi
00:38:00,Night,20250101,Wednesday,62,29,3,3,97,Heavy,Mumbai
20:30:00,Evening,20250104,Thursday,99,37,8,22,166,Heavy,Bangalore
00:12:00,Night,20250105,Saturday,0,8,13,29,50,Clear,Kolkata
02:49:00,Night,20250122,Friday,61,-1,9,27,96,Moderate,Hyderabad
15:24:00,Afternoon,20250131,Friday,23,36,19,3,81,Clear,Chennai
11:20:00,Morning,20250107,Thursday,79,-9,2,18,90,Clear,Delhi
15:13:00,Afternoon,20250126,Thursday,27,47,5,22,101,Moderate,Mumbai
06:29:00,Morning,20250105,Wednesday,92,37,18,12,159,Jam,Bangalore
22:57:00,Night,20250110,Saturday,45,36,13,12,106,Heavy,Kolkata
04:49:00,Night,20250101,Monday,25,16,4,14,59,Moderate,Hyderabad
10:53:00,Morning,20250111,Saturday,92,23,7,29,151,Jam,Chennai
16:44:00,Afternoon,20250131,Sunday,91,0,11,9,111,Heavy,Delhi
21:10:00,Night,20250101,Tuesday,38,37,17,14,106,Jam,Mumbai
05:13:00,Morning,20250102,Thursday,81,46,5,17,149,Clear,Bangalore
09:37:00,Morning,20250113,Friday,19,12,19,20,70,Moderate,Kolkata
05:11:00,Morning,20250107,Wednesday,3,23,10,13,49,Heavy,Hyderabad
16:19:00,Afternoon,20250115,Wednesday,82,41,7,14,144,Moderate,Chennai
08:21:00,Morning,20250123,Friday,39,3,14,15,71,Moderate,Delhi
17:32:00,Evening,20250118,Monday,63,15,5,20,103,Clear,Mumbai
21:57:00,Night,20250116,Monday,7,23,2,30,62,Heavy,Bangalore
14:03:00,Afternoon,20250126,Saturday,47,8,6,22,83,Moderate,Kolkata
05:15:00,Morning,20250110,Thursday,6,48,13,21,88,Moderate,Hyderabad
06:45:00,Morning,20250105,Saturday,87,34,12,2,135,Moderate,Chennai
17:09:00,Evening,20250105,Saturday,41,43,19,9,112,Heavy,Delhi
17:12:00,Evening,20250110,Monday,92,41,12,19,164,Jam,Mumbai
01:38:00,Night,20250126,Friday,46,32,15,3,96,Heavy,Bangalore
13:58:00,Afternoon,20250130,Saturday,3,41,0,1,45,Jam,Kolkata
22:46:00,Night,20250110,Saturday,60,42,16,12,130,Moderate,Hyderabad
07:07:00,Morning,20250108,Saturday,30,12,12,21,75,Heavy,Chennai
00:45:00,Night,20250128,Tuesday,64,17,18,1,100,Jam,Delhi
00:29:00,Night,20250106,Saturday,69,18,9,27,123,Jam,Mumbai
14:41:00,Afternoon,20250118,Thursday,46,15,8,23,92,Heavy,Bangalore
07:47:00,Morning,20250102,Sunday,100,26,12,24,162,Moderate,Kolkata
13:25:00,Afternoon,20250130,Saturday,43,18,11,23,95,Jam,Hyderabad
